theta	torque1_before	torque2_before	torque1_after	torque2_after
0.26	24.1866423208578	-2.433122741507532e-6	24.1866423208578	-2.433122741507532e-6
0.26025	24.24511126527458	-2.444066034001935e-6	24.24511126527458	-2.444066034001935e-6
0.2605	24.303806953708744	-2.4550398922684735e-6	24.303806953708744	-2.4550398922684735e-6
0.26075000000000004	24.362730580129668	-2.4660623019201466e-6	24.362730580129668	-2.4660623019201466e-6
0.261	24.421883029770946	-2.4770975546317686e-6	24.421883029770946	-2.4770975546317686e-6
0.26125	24.481265547273303	-2.488252533794366e-6	24.481265547273303	-2.488252533794366e-6
0.2615	24.540879289531873	-2.4993692555597136e-6	24.540879289531873	-2.4993692555597136e-6
0.26175000000000004	24.60072523495299	-2.5105953209703102e-6	24.60072523495299	-2.5105953209703102e-6
0.262	24.660804682480286	-2.521837027202878e-6	24.660804682480286	-2.521837027202878e-6
0.26225	24.721118629157818	-2.5331156336960703e-6	24.721118629157818	-2.5331156336960703e-6
0.2625	24.781668308845262	-2.544493872491671e-6	24.781668308845262	-2.544493872491671e-6
0.26275	24.842454832534564	-2.555839587969899e-6	24.842454832534564	-2.555839587969899e-6
0.263	24.903479346935264	-2.5673150858551708e-6	24.903479346935264	-2.5673150858551708e-6
0.26325000000000004	24.964743095166895	-2.5787755859596473e-6	24.964743095166895	-2.5787755859596473e-6
0.2635	25.026247132268445	-2.590319969186794e-6	25.026247132268445	-2.590319969186794e-6
0.26375	25.087992700260507	-2.601897577392265e-6	25.087992700260507	-2.601897577392265e-6
0.264	25.14998107424894	-2.6135416320016702e-6	25.14998107424894	-2.6135416320016702e-6
0.26425000000000004	25.212213255307297	-2.6251874345462056e-6	25.212213255307297	-2.6251874345462056e-6
0.2645	25.27469059693983	-2.6369578414175976e-6	25.27469059693983	-2.6369578414175976e-6
0.26475	25.337414301919	-2.648704217733666e-6	25.337414301919	-2.648704217733666e-6
0.265	25.40038550519543	-2.660546854826862e-6	25.40038550519543	-2.660546854826862e-6
0.26525	25.46360549796087	-2.6724230828278905e-6	25.46360549796087	-2.6724230828278905e-6
0.2655	25.527075479786763	-2.6843515605889934e-6	25.527075479786763	-2.6843515605889934e-6
0.26575	25.59079675326263	-2.6963351835718186e-6	25.59079675326263	-2.6963351835718186e-6
0.266	25.65477046120601	-2.708359176040176e-6	25.65477046120601	-2.708359176040176e-6
0.26625	25.718997970182823	-2.720442843440196e-6	25.718997970182823	-2.720442843440196e-6
0.2665	25.7834804764654	-2.732595248744474e-6	25.7834804764654	-2.732595248744474e-6
0.26675000000000004	25.848219265232977	-2.744750016603348e-6	25.848219265232977	-2.744750016603348e-6
0.26699999999999996	25.913215613520364	-2.7570038909630057e-6	25.913215613520364	-2.7570038909630057e-6
0.26725	25.978470871451215	-2.7693203143996925e-6	25.978470871451215	-2.7693203143996925e-6
