time	theta
0.07827112728352999	0.125
0.07844105392376625	0.12525
0.078611037712099	0.1255
0.0787810783303307	0.12575
0.07895117546083547	0.126
0.07912132878655818	0.12625
0.07929153799101123	0.1265
0.0794618027582733	0.12675
0.07963212277298869	0.127
0.07980249772036367	0.12725
0.07997292728616653	0.1275
0.08014341115672473	0.12775
0.08031394901892223	0.128
0.0804845405602011	0.12825
0.08065518546855638	0.1285
0.0808258834325351	0.12875
0.08099663414123617	0.129
0.08116743728430642	0.12925
0.08133829255194068	0.1295
0.08150919963487867	0.12975
0.08168015822440376	0.13
0.08185116801234209	0.13025
0.08202222869105924	0.1305
0.08219333995345919	0.13075
0.08236450149298309	0.131
0.08253571300360696	0.13125
0.08270697417984027	0.1315
0.08287828471672354	0.13175
0.083049644309827	0.132
0.0832210526552498	0.13225
0.08339250944961642	0.1325
0.08356401439007602	0.13275
0.08373556717430133	0.133
0.08390716750048532	0.13325
0.08407881506734109	0.1335
0.08425050957409885	0.13375
0.0844222507205041	0.134
0.08459403820681805	0.13425
0.08476587173381343	0.1345
0.08493775100277312	0.13475
0.0851096757154901	0.135
0.0852816455742645	0.13525
0.08545366028190156	0.1355
0.08562571954171036	0.13575
0.085797823057502	0.136
0.08596997053358849	0.13625
0.0861421616747804	0.1365
0.08631439618638433	0.13675
0.08648667377420342	0.137
0.08665899414453372	0.13725
0.08683135700416324	0.1375
0.08700376206037053	0.13775
0.08717620902092112	0.138
0.08734869759406892	0.13825
0.08752122748855189	0.1385
0.0876937984135915	0.13875
0.0878664100788912	0.139
0.08803906219463367	0.13925
0.08821175447148051	0.1395
0.0883844866205695	0.13975
0.08855725835351276	0.14
0.0887300693823963	0.14025
0.08890291941977731	0.1405
0.08907580817868287	0.14075
0.08924873537260788	0.141
0.08942170071551321	0.14125
0.08959470392182572	0.1415
0.08976774470643387	0.14175
0.0899408227846883	0.142
0.09011393787239916	0.14225
0.09028708968583446	0.1425
0.09046027794171878	0.14275
0.09063350235723089	0.143
0.0908067626500028	0.14325
0.0909800585381183	0.1435
0.0911533897401102	0.14375
0.09132675597495886	0.144
0.09150015696209225	0.14425
0.09167359242138219	0.1445
0.09184706207314353	0.14475
0.09202056563813275	0.145
0.09219410283754556	0.14525
0.09236767339301645	0.1455
0.09254127702661565	0.14575
0.09271491346084816	0.146
0.09288858241865253	0.14625
0.09306228362339837	0.1465
0.09323601679888607	0.14675
0.09340978166934273	0.147
0.09358357795942268	0.14725
0.09375740539420589	0.1475
0.09393126369919422	0.14775
0.09410515260031216	0.148
0.09427907182390426	0.14825
0.09445302109673284	0.1485
0.09462700014597801	0.14875
0.09480100869923394	0.149
0.09497504648450877	0.14925
0.09514911323022325	0.1495
0.09532320866520734	0.14975
0.09549733251870028	0.15
0.09567148452034865	0.15025
0.09584566440020423	0.1505
0.09601987188872312	0.15075
0.09619410671676272	0.151
0.09636836861558165	0.15125
0.09654265731683859	0.1515
0.09671697255258846	0.15175
0.09689131405528195	0.152
0.09706568155776538	0.15225
0.09724007479327698	0.1525
0.09741449349544601	0.15275
0.09758893739829193	0.153
0.0977634062362212	0.15325
0.097937899744028	0.1535
0.09811241765689022	0.15375
0.09828695971036934	0.154
0.09846152564040912	0.15425
0.09863611518333266	0.1545
0.09881072807584262	0.15475
0.09898536405501741	0.155
0.09916002285831128	0.15525
0.09933470422355359	0.1555
0.0995094078889444	0.15575
0.09968413359305514	0.156
0.09985888107482696	0.15625
0.10003365007356804	0.1565
0.10020844032895339	0.15675
0.10038325158102183	0.157
0.10055808357017558	0.15725
0.10073293603717877	0.1575
0.10090780872315512	0.15775
0.10108270136958694	0.158
0.10125761371831307	0.15825
0.10143254551152829	0.1585
0.10160749649178186	0.15875
0.10178246640197408	0.159
0.10195745498535624	0.15925
0.10213246198552998	0.1595
0.1023074871464442	0.15975
0.10248253021239388	0.16
0.10265759092801884	0.16025
0.10283266903830275	0.1605
0.10300776428857088	0.16075
0.10318287642448827	0.161
0.10335800519205879	0.16125
0.10353315033762449	0.1615
0.10370831160786247	0.16175
0.10388348874978415	0.162
0.10405868151073422	0.16225
0.10423388963838826	0.1625
0.10440911288075247	0.16275
0.10458435098616028	0.163
0.10475960370327292	0.16325
0.10493487078107673	0.1635
0.10511015196888236	0.16375
0.10528544701632228	0.164
0.10546075567335028	0.16425
0.1056360776902407	0.1645
0.10581141281758451	0.16475
0.10598676080629023	0.165
0.10616212140758108	0.16525
0.10633749437299451	0.1655
0.10651287945437997	0.16575
0.10668827640389761	0.166
0.10686368497401769	0.16625
0.10703910491751786	0.1665
0.1072145359874824	0.16675
0.1073899779373008	0.167
0.1075654305206658	0.16725
0.10774089349157297	0.1675
0.10791636660431883	0.16775
0.10809184961349813	0.168
0.10826734227400467	0.16825
0.10844284434102885	0.1685
0.10861835557005563	0.16875
0.10879387571686354	0.169
0.10896940453752425	0.16925
0.10914494178839988	0.1695
0.10932048722614139	0.16975
0.10949604060768894	0.17
0.10967160169026882	0.17025
0.10984717023139252	0.1705
0.11002274598885614	0.17075
0.11019832872073729	0.171
0.11037391818539508	0.17125
0.11054951414146896	0.1715
0.11072511634787541	0.17175
0.11090072456380945	0.172
0.11107633854874081	0.17225
0.111251958062413	0.1725
0.11142758286484385	0.17275
0.11160321271632104	0.173
0.11177884737740326	0.17325
0.11195448660891805	0.1735
0.11213013017195952	0.17375
0.11230577782788903	0.174
0.11248142933833181	0.17425
0.11265708446517599	0.1745
0.11283274297057291	0.17475
0.11300840461693337	0.175
0.11318406916692803	0.17525
0.11335973638348572	0.1755
0.11353540602979115	0.17575
0.11371107786928537	0.176
0.11388675166566221	0.17625
0.1140624271828682	0.1765
0.11423810418510233	0.17675
0.11441378243681252	0.177
0.11458946170269528	0.17725
0.1147651417476947	0.1775
0.11494082233700119	0.17775
0.11511650323604966	0.178
0.11529218421051775	0.17825
0.11546786502632557	0.1785
0.11564354544963475	0.17875
0.11581922524684533	0.179
0.11599490418459578	0.17925
0.1161705820297618	0.1795
0.1163462585494539	0.17975
0.11652193351101785	0.18
0.11669760668203179	0.18025
0.11687327783030531	0.1805
0.11704894672387915	0.18075
0.11722461313102281	0.181
0.11740027682023339	0.18125
0.11757593756023474	0.1815
0.1177515951199762	0.18175
0.11792724926863152	0.182
0.11810289977559618	0.18225
0.11827854641048753	0.1825
0.11845418894314413	0.18275
0.11862982714362244	0.183
0.11880546078219681	0.18325
0.11898108962935856	0.1835
0.11915671345581351	0.18375
0.11933233203248232	0.184
0.11950794513049791	0.18425
0.11968355252120433	0.1845
0.11985915397615696	0.18475
0.12003474926711905	0.185
0.12021033816606237	0.18525
0.12038592044516504	0.1855
0.12056149587681042	0.18575
0.12073706423358624	0.186
0.12091262528828263	0.18625
0.12108817881389193	0.1865
0.12126372458360697	0.18675
0.12143926237081912	0.187
0.121614791949118	0.18725
0.12179031309229067	0.1875
0.12196582557431906	0.18775
0.12214132916938024	0.188
0.12231682365184376	0.18825
0.12249230879627136	0.1885
0.12266778437741607	0.18875
0.12284325017021977	0.189
0.12301870594981335	0.18925
0.12319415149151498	0.1895
0.12336958657082817	0.18975
0.12354501096344228	0.19
0.12372042444523024	0.19025
0.12389582679224632	0.1905
0.12407121778072742	0.19075
0.12424659718709012	0.191
0.12442196478793015	0.19125
0.12459732036002119	0.1915
0.12477266368031302	0.19175
0.12494799452593189	0.192
0.12512331267417762	0.19225
0.12529861790252345	0.1925
0.12547390998861516	0.19275
0.12564918871026853	0.193
0.12582445384546956	0.19325
0.12599970517237372	0.1935
0.1261749424693025	0.19375
0.1263501655147447	0.194
0.12652537408735423	0.19425
0.1267005679659482	0.1945
0.12687574692950826	0.19475
0.12705091075717645	0.195
0.12722605922825603	0.19525
0.12740119212221027	0.1955
0.12757630921866026	0.19575
0.12775141029738485	0.196
0.12792649513831877	0.19625
0.1281015635215517	0.1965
0.12827661522732844	0.19675
0.12845165003604553	0.197
0.12862666772825132	0.19725
0.1288016680846457	0.1975
0.1289766508860775	0.19775
0.12915161591354454	0.198
0.12932656294819173	0.19825
0.12950149177130982	0.1985
0.12967640216433593	0.19875
0.12985129390885072	0.199
0.1300261667865774	0.19925
0.13020102057938207	0.1995
0.13037585506927124	0.19975
0.13055067003839188	0.2
0.13072546526902887	0.20025
0.13090024054360488	0.2005
0.1310749956446804	0.20075
0.13124973035494994	0.201
0.13142444445724322	0.20125
0.13159913773452356	0.2015
0.13177380996988658	0.20175
0.13194846094655943	0.202
0.13212309044789888	0.20225
0.13229769825739154	0.2025
0.1324722841586526	0.20275
0.1326468479354231	0.203
0.1328213893715715	0.20325
0.1329959082510911	0.2035
0.13317040435809835	0.20375
0.1333448774768339	0.204
0.13351932739166	0.20425
0.1336937538870593	0.2045
0.1338681567476352	0.20475
0.13404253575810987	0.205
0.13421689070332307	0.20525
0.13439122136823128	0.2055
0.13456552753790751	0.20575
0.13473980899753954	0.206
0.1349140655324284	0.20625
0.13508829692798852	0.2065
0.13526250296974582	0.20675
0.13543668344333742	0.207
0.1356108381345106	0.20725
0.1357849668291205	0.2075
0.13595906931313073	0.20775
0.136133145372612	0.208
0.13630719479374062	0.20825
0.13648121736279778	0.2085
0.13665521286616844	0.20875
0.1368291810903411	0.209
0.13700312182190577	0.20925
0.13717703484755334	0.2095
0.13735091995407508	0.20975
0.13752477692836146	0.21
0.13769860555740035	0.21025
0.13787240562827713	0.2105
0.13804617692817342	0.21075
0.13821991924436636	0.211
0.13839363236422697	0.21125
0.13856731607521902	0.2115
0.13874097016489934	0.21175
0.13891459442091653	0.212
0.1390881886310087	0.21225
0.1392617525830035	0.2125
0.13943528606481828	0.21275
0.13960878886445682	0.213
0.1397822607700105	0.21325
0.13995570156965575	0.2135
0.1401291110516538	0.21375
0.14030248900435066	0.214
0.14047583521617424	0.21425
0.14064914947563542	0.2145
0.14082243157132548	0.21475
0.1409956812919164	0.215
0.14116889842615973	0.21525
0.1413420827628844	0.2155
0.14151523409099756	0.21575
0.14168835219948314	0.216
0.14186143687740022	0.21625
0.14203448791388265	0.2165
0.1422075050981385	0.21675
0.14238048821944893	0.217
0.14255343706716658	0.21725
0.14272635143071555	0.2175
0.14289923109959018	0.21775
0.143072075863355	0.218
0.1432448855116422	0.21825
0.14341765983415097	0.2185
0.14359039862064868	0.21875
0.14376310166096806	0.219
0.14393576874500705	0.21925
0.1441083996627271	0.2195
0.14428099420415325	0.21975
0.1444535521593736	0.22
0.14462607331853644	0.22025
0.14479855747185194	0.2205
0.14497100440958974	0.22075
0.1451434139220779	0.221
0.14531578579970383	0.22125
0.14548811983291077	0.2215
0.1456604158121991	0.22175
0.14583267352812504	0.222
0.14600489277129897	0.22225
0.1461770733323852	0.2225
0.1463492150021015	0.22275
0.14652131757121742	0.223
0.14669338083055428	0.22325
0.1468654045709838	0.2235
0.1470373885834268	0.22375
0.14720933265885386	0.224
0.1473812365882832	0.22425
0.14755310016278023	0.2245
0.1477249231734569	0.22475
0.14789670541147099	0.225
0.14806844666802488	0.22525
0.14824014673436445	0.2255
0.1484118054017795	0.22575
0.14858342246160222	0.226
0.14875499770520537	0.22625
0.14892653092400313	0.2265
0.14909802190945018	0.22675
0.14926947045303948	0.227
0.1494408763463027	0.22725
0.14961223938080934	0.2275
0.14978355934816504	0.22775
0.14995483604001233	0.228
0.15012606924802832	0.22825
0.15029725876392447	0.2285
0.15046840437944634	0.22875
0.15063950588637223	0.229
0.1508105630765127	0.22925
0.1509815757417092	0.2295
0.15115254367383402	0.22975
0.15132346666478946	0.23
0.1514943445065066	0.23025
0.15166517699094473	0.2305
0.15183596391009097	0.23075
0.15200670505595892	0.231
0.15217740022058884	0.23125
0.15234804919604533	0.2315
0.15251865177441762	0.23175
0.15268920774781972	0.232
0.15285971690838748	0.23225
0.15303017904827945	0.2325
0.15320059395967597	0.23275
0.1533709614347782	0.233
0.15354128126580727	0.23325
0.15371155324500305	0.2335
0.15388177716462467	0.23375
0.15405195281694964	0.234
0.1542220799942715	0.23425
0.15439215848890106	0.2345
0.15456218809316472	0.23475
0.1547321685994031	0.235
0.15490209979997266	0.23525
0.15507198148724222	0.2355
0.1552418134535936	0.23575
0.1554115954914212	0.236
0.15558132739313066	0.23625
0.15575100895113905	0.2365
0.15592063995787242	0.23675
0.15609022020576677	0.237
0.15625974948726698	0.23725
0.15642922759482536	0.2375
0.15659865432090198	0.23775
0.15676802945796342	0.238
0.1569373527984821	0.23825
0.15710662413493603	0.2385
0.15727584325980754	0.23875
0.15744500996558258	0.239
0.15761412404475095	0.23925
0.15778318528980453	0.2395
0.1579521934932371	0.23975
0.15812114844754402	0.24
0.1582900499452211	0.24025
0.15845889777876382	0.2405
0.15862769174066713	0.24075
0.1587964316234246	0.241
0.15896511721952755	0.24125
0.15913374832146446	0.2415
0.15930232472172082	0.24175
0.15947084621277824	0.242
0.15963931258711295	0.24225
0.1598077236371966	0.2425
0.1599760791554947	0.24275
0.1601443789344659	0.243
0.16031262276656225	0.24325
0.16048081044422755	0.2435
0.160648941759897	0.24375
0.16081701650599708	0.244
0.16098503447494453	0.24425
0.1611529954591458	0.2445
0.16132089925099605	0.24475
0.16148874564287916	0.245
0.16165653442716707	0.24525
0.1618242653962184	0.2455
0.16199193834237888	0.24575
0.16215955305797988	0.246
0.16232710933533848	0.24625
0.1624946069667566	0.2465
0.16266204574452012	0.24675
0.16282942546089846	0.247
0.16299674590814445	0.24725
0.16316400687849325	0.2475
0.16333120816416158	0.24775
0.16349834955734768	0.248
0.16366543085023066	0.24825
0.16383245183496964	0.2485
0.16399941230370257	0.24875
0.16416631204854717	0.249
0.1643331508615997	0.24925
0.16449992853493348	0.2495
0.1646666448605995	0.24975
0.16483329963062554	0.25
0.16499989263701514	0.25025
0.16516642367174794	0.2505
0.16533289252677813	0.25075
0.1654992989940342	0.251
0.16566564286541952	0.25125
0.16583192393280974	0.2515
0.16599814198805365	0.25175
0.1661642968229726	0.252
0.16633038822935925	0.25225
0.16649641599897835	0.2525
0.16666237992356386	0.25275
0.1668282797948208	0.253
0.16699411540442421	0.25325
0.16715988654401678	0.2535
0.167325593005211	0.25375
0.1674912345795873	0.254
0.16765681105869254	0.25425
