theta	vel_limit	forward	backward	final
0.21425	1.4422005382754897	1.4422005382754897	1.4422005382754897	1.4422005382754897
0.2145	1.4424664235778148	1.4424664235778148	1.4424664235778148	1.4424664235778148
0.21475	1.4427341671072342	1.4427341671072342	1.4427341671072342	1.4427341671072342
0.215	1.4430037702071472	1.4430037702071472	1.4430037702071472	1.4430037702071472
0.21525	1.4432752342431352	1.4432752342431352	1.4432752342431352	1.4432752342431352
0.2155	1.4435485606153435	1.4435485606153435	1.4435485606153435	1.4435485606153435
0.21575	1.4438237507287741	1.4438237507287741	1.4438237507287741	1.4438237507287741
0.216	1.4441008060161005	1.4441008060161005	1.4441008060161005	1.4441008060161005
0.21625	1.4443797279373973	1.4443797279373973	1.4443797279373973	1.4443797279373973
0.2165	1.4446605179702046	1.4446605179702046	1.4446605179702046	1.4446605179702046
0.21675	1.4449431776111412	1.4449431776111412	1.4449431776111412	1.4449431776111412
0.217	1.445227708380699	1.445227708380699	1.445227708380699	1.445227708380699
0.21725	1.4455141118264598	1.4455141118264598	1.4455141118264598	1.4455141118264598
0.2175	1.4458023895118728	1.4458023895118728	1.4458023895118728	1.4458023895118728
0.21775	1.4460925430235898	1.4460925430235898	1.4460925430235898	1.4460925430235898
0.218	1.4463845739646757	1.4463845739646757	1.4463845739646757	1.4463845739646757
0.21825	1.446678483972761	1.446678483972761	1.446678483972761	1.446678483972761
0.2185	1.4469742747062742	1.4469742747062742	1.4469742747062742	1.4469742747062742
0.21875	1.4472719478280942	1.4472719478280942	1.4472719478280942	1.4472719478280942
0.219	1.447571505039301	1.447571505039301	1.447571505039301	1.447571505039301
0.21925	1.4478729480574377	1.4478729480574377	1.4478729480574377	1.4478729480574377
0.2195	1.4481762786281716	1.4481762786281716	1.4481762786281716	1.4481762786281716
0.21975	1.4484814985122845	1.4484814985122845	1.4484814985122845	1.4484814985122845
0.22	1.4487886094890507	1.4487886094890507	1.4487886094890507	1.4487886094890507
0.22025	1.449097613377649	1.449097613377649	1.449097613377649	1.449097613377649
0.2205	1.4494085119965565	1.4494085119965565	1.4494085119965565	1.4494085119965565
0.22075	1.4497213072007418	1.4497213072007418	1.4497213072007418	1.4497213072007418
0.221	1.4500360008681685	1.4500360008681685	1.4500360008681685	1.4500360008681685
0.22125	1.4503525948853064	1.4503525948853064	1.4503525948853064	1.4503525948853064
0.2215	1.450671091181355	1.450671091181355	1.450671091181355	1.450671091181355
0.22175	1.450991491691399	1.450991491691399	1.450991491691399	1.450991491691399
0.222	1.4513137983757796	1.4513137983757796	1.4513137983757796	1.4513137983757796
0.22225	1.4516380132243114	1.4516380132243114	1.4516380132243114	1.4516380132243114
0.2225	1.4519641382443418	1.4519641382443418	1.4519641382443418	1.4519641382443418
0.22275	1.4522921754623914	1.4522921754623914	1.4522921754623914	1.4522921754623914
0.223	1.4526221269339772	1.4526221269339772	1.4526221269339772	1.4526221269339772
0.22325	1.4529539947314913	1.4529539947314913	1.4529539947314913	1.4529539947314913
0.2235	1.453287780952746	1.453287780952746	1.453287780952746	1.453287780952746
0.22375	1.453623487723119	1.453623487723119	1.453623487723119	1.453623487723119
0.224	1.453961117177635	1.453961117177635	1.453961117177635	1.453961117177635
0.22425	1.4543006714849285	1.4543006714849285	1.4543006714849285	1.4543006714849285
0.2245	1.4546421528335007	1.4546421528335007	1.4546421528335007	1.4546421528335007
0.22475	1.4549855634322528	1.4549855634322528	1.4549855634322528	1.4549855634322528
0.225	1.4553309055124661	1.4553309055124661	1.4553309055124661	1.4553309055124661
0.22525	1.4556781813317228	1.4556781813317228	1.4556781813317228	1.4556781813317228
0.2255	1.456027393172843	1.456027393172843	1.456027393172843	1.456027393172843
0.22575	1.4563785433305787	1.4563785433305787	1.4563785433305787	1.4563785433305787
0.226	1.4567316341292145	1.4567316341292145	1.4567316341292145	1.4567316341292145
0.22625	1.4570866679242551	1.4570866679242551	1.4570866679242551	1.4570866679242551
0.2265	1.4574436470802417	1.4574436470802417	1.4574436470802417	1.4574436470802417
0.22675	1.4578025739853058	1.4578025739853058	1.4578025739853058	1.4578025739853058
0.227	1.458163451063505	1.458163451063505	1.458163451063505	1.458163451063505
0.22725	1.4585262807508426	1.4585262807508426	1.4585262807508426	1.4585262807508426
0.2275	1.4588910655077483	1.4588910655077483	1.4588910655077483	1.4588910655077483
0.22775	1.4592578078241596	1.4592578078241596	1.4592578078241596	1.4592578078241596
0.228	1.4596265102018011	1.4596265102018011	1.4596265102018011	1.4596265102018011
0.22825	1.459997175177856	1.459997175177856	1.459997175177856	1.459997175177856
0.2285	1.4603698053078926	1.4603698053078926	1.4603698053078926	1.4603698053078926
0.22875	1.460744403166079	1.460744403166079	1.460744403166079	1.460744403166079
0.229	1.461120971355776	1.461120971355776	1.461120971355776	1.461120971355776
0.22925	1.461499512500534	1.461499512500534	1.461499512500534	1.461499512500534
0.2295	1.4618800292524288	1.4618800292524288	1.4618800292524288	1.4618800292524288
0.22975	1.4622625242814258	1.4622625242814258	1.4622625242814258	1.4622625242814258
0.23	1.4626470002807934	1.4626470002807934	1.4626470002807934	1.4626470002807934
0.23025	1.4630334599722128	1.4630334599722128	1.4630334599722128	1.4630334599722128
0.2305	1.463421906098539	1.463421906098539	1.463421906098539	1.463421906098539
0.23075	1.463812341423702	1.463812341423702	1.463812341423702	1.463812341423702
0.231	1.4642047687400987	1.4642047687400987	1.4642047687400987	1.4642047687400987
0.23125	1.4645991908559677	1.4645991908559677	1.4645991908559677	1.4645991908559677
0.2315	1.4649956106167952	1.4649956106167952	1.4649956106167952	1.4649956106167952
0.23175	1.4653940308830777	1.4653940308830777	1.4653940308830777	1.4653940308830777
0.232	1.4657944545313524	1.4657944545313524	1.4657944545313524	1.4657944545313524
0.23225	1.466196884481514	1.466196884481514	1.466196884481514	1.466196884481514
0.2325	1.4666013236631272	1.4666013236631272	1.4666013236631272	1.4666013236631272
0.23275	1.4670077750314798	1.4670077750314798	1.4670077750314798	1.4670077750314798
0.233	1.4674162415683176	1.4674162415683176	1.4674162415683176	1.4674162415683176
0.23325	1.4678267262802895	1.4678267262802895	1.4678267262802895	1.4678267262802895
0.2335	1.4682392322024667	1.4682392322024667	1.4682392322024667	1.4682392322024667
0.23375	1.468653762383685	1.468653762383685	1.468653762383685	1.468653762383685
0.234	1.4690703198985344	1.4690703198985344	1.4690703198985344	1.4690703198985344
0.23425	1.469488907859823	1.469488907859823	1.469488907859823	1.469488907859823
0.2345	1.4699095293884454	1.4699095293884454	1.4699095293884454	1.4699095293884454
0.23475	1.470332187636871	1.470332187636871	1.470332187636871	1.470332187636871
0.235	1.4707568857887494	1.4707568857887494	1.4707568857887494	1.4707568857887494
0.23525	1.471183627033231	1.471183627033231	1.471183627033231	1.471183627033231
0.2355	1.4716124146053462	1.4716124146053462	1.4716124146053462	1.4716124146053462
0.23575	1.4720432517557844	1.4720432517557844	1.4720432517557844	1.4720432517557844
0.236	1.4724761417569063	1.4724761417569063	1.4724761417569063	1.4724761417569063
0.23625	1.472911087910564	1.472911087910564	1.472911087910564	1.472911087910564
0.2365	1.473348093536657	1.473348093536657	1.473348093536657	1.473348093536657
0.23675	1.4737871619954686	1.4737871619954686	1.4737871619954686	1.4737871619954686
0.237	1.4742282966572589	1.4742282966572589	1.4742282966572589	1.4742282966572589
0.23725	1.4746715009211366	1.4746715009211366	1.4746715009211366	1.4746715009211366
0.2375	1.4751167782179666	1.4751167782179666	1.4751167782179666	1.4751167782179666
0.23775	1.4755641319949324	1.4755641319949324	1.4755641319949324	1.4755641319949324
0.238	1.4760135657296634	1.4760135657296634	1.4760135657296634	1.4760135657296634
0.23825	1.4764650829247092	1.4764650829247092	1.4764650829247092	1.4764650829247092
0.2385	1.4769186871044817	1.4769186871044817	1.4769186871044817	1.4769186871044817
0.23875	1.4773743818251142	1.4773743818251142	1.4773743818251142	1.4773743818251142
0.239	1.4778321706662785	1.4778321706662785	1.4778321706662785	1.4778321706662785
0.23925	1.4782920572277851	1.4782920572277851	1.4782920572277851	1.4782920572277851
0.2395	1.4787540451436092	1.4787540451436092	1.4787540451436092	1.4787540451436092
0.23975	1.479218138069381	1.479218138069381	1.479218138069381	1.479218138069381
0.24	1.4796843396841286	1.4796843396841286	1.4796843396841286	1.4796843396841286
0.24025	1.4801526536960234	1.4801526536960234	1.4801526536960234	1.4801526536960234
0.2405	1.48062308384182	1.48062308384182	1.48062308384182	1.48062308384182
0.24075	1.4810956338781283	1.4810956338781283	1.4810956338781283	1.4810956338781283
0.241	1.4815703075918298	1.4815703075918298	1.4815703075918298	1.4815703075918298
0.24125	1.482047108796683	1.482047108796683	1.482047108796683	1.482047108796683
0.2415	1.4825260413320895	1.4825260413320895	1.4825260413320895	1.4825260413320895
0.24175	1.4830071090605172	1.4830071090605172	1.4830071090605172	1.4830071090605172
0.242	1.4834903158721036	1.4834903158721036	1.4834903158721036	1.4834903158721036
0.24225	1.4839756656916172	1.4839756656916172	1.4839756656916172	1.4839756656916172
0.2425	1.4844631624574969	1.4844631624574969	1.4844631624574969	1.4844631624574969
0.24275	1.4849528101441865	1.4849528101441865	1.4849528101441865	1.4849528101441865
0.243	1.4854446127512064	1.4854446127512064	1.4854446127512064	1.4854446127512064
0.24325	1.4859385742998987	1.4859385742998987	1.4859385742998987	1.4859385742998987
0.2435	1.4864346988457644	1.4864346988457644	1.4864346988457644	1.4864346988457644
0.24375	1.4869329904698603	1.4869329904698603	1.4869329904698603	1.4869329904698603
0.244	1.4874334532752027	1.4874334532752027	1.4874334532752027	1.4874334532752027
0.24425	1.4879360913962747	1.4879360913962747	1.4879360913962747	1.4879360913962747
0.2445	1.488440908993593	1.488440908993593	1.488440908993593	1.488440908993593
0.24475	1.4889479102590342	1.4889479102590342	1.4889479102590342	1.4889479102590342
0.245	1.4894570994061815	1.4894570994061815	1.4894570994061815	1.4894570994061815
0.24525	1.489968480676487	1.489968480676487	1.489968480676487	1.489968480676487
0.2455	1.4904820583461325	1.4904820583461325	1.4904820583461325	1.4904820583461325
0.24575	1.4909978367094472	1.4909978367094472	1.4909978367094472	1.4909978367094472
0.246	1.4915158200972378	1.4915158200972378	1.4915158200972378	1.4915158200972378
0.24625	1.4920360128612042	1.4920360128612042	1.4920360128612042	1.4920360128612042
0.2465	1.4925584193838444	1.4925584193838444	1.4925584193838444	1.4925584193838444
0.24675	1.4930830440789158	1.4930830440789158	1.4930830440789158	1.4930830440789158
0.247	1.4936098913856322	1.4936098913856322	1.4936098913856322	1.4936098913856322
0.24725	1.4941389657682616	1.4941389657682616	1.4941389657682616	1.4941389657682616
0.2475	1.4946702717236973	1.4946702717236973	1.4946702717236973	1.4946702717236973
0.24775	1.4952038137787045	1.4952038137787045	1.4952038137787045	1.4952038137787045
0.248	1.495739596484266	1.495739596484266	1.495739596484266	1.495739596484266
0.24825	1.4962776244202776	1.4962776244202776	1.4962776244202776	1.4962776244202776
0.2485	1.4968179021978822	1.4968179021978822	1.4968179021978822	1.4968179021978822
0.24875	1.4973604344624933	1.4973604344624933	1.4973604344624933	1.4973604344624933
0.249	1.497905225875363	1.497905225875363	1.497905225875363	1.497905225875363
0.24925	1.4984522811325849	1.4984522811325849	1.4984522811325849	1.4984522811325849
0.2495	1.4990016049669483	1.4990016049669483	1.4990016049669483	1.4990016049669483
0.24975	1.4995532021308102	1.4995532021308102	1.4995532021308102	1.4995532021308102
0.25	1.5001070774087748	1.5001070774087748	1.5001070774087748	1.5001070774087748
0.25025	1.5006632356181755	1.5006632356181755	1.5006632356181755	1.5006632356181755
0.2505	1.501221681599084	1.501221681599084	1.501221681599084	1.501221681599084
0.25075	1.501782420229176	1.501782420229176	1.501782420229176	1.501782420229176
0.251	1.5023454564136014	1.5023454564136014	1.5023454564136014	1.5023454564136014
0.25125	1.5029107950777851	1.5029107950777851	1.5029107950777851	1.5029107950777851
0.2515	1.5034784411945084	1.5034784411945084	1.5034784411945084	1.5034784411945084
0.25175	1.5040483997548937	1.5040483997548937	1.5040483997548937	1.5040483997548937
0.252	1.5046206757808753	1.5046206757808753	1.5046206757808753	1.5046206757808753
0.25225	1.5051952743299801	1.5051952743299801	1.5051952743299801	1.5051952743299801
0.2525	1.5057722004791216	1.5057722004791216	1.5057722004791216	1.5057722004791216
0.25275	1.5063514593569218	1.5063514593569218	1.5063514593569218	1.5063514593569218
0.253	1.5069330561013274	1.5069330561013274	1.5069330561013274	1.5069330561013274
0.25325	1.5075169958843464	1.5075169958843464	1.5075169958843464	1.5075169958843464
0.2535	1.5081032839277468	1.5081032839277468	1.5081032839277468	1.5081032839277468
0.25375	1.5086919254584938	1.5086919254584938	1.5086919254584938	1.5086919254584938
0.254	1.5092829257468512	1.5092829257468512	1.5092829257468512	1.5092829257468512
0.25425	1.5098762901046663	1.5098762901046663	1.5098762901046663	1.5098762901046663
0.2545	1.5104720238514135	1.5104720238514135	1.5104720238514135	1.5104720238514135
0.25475	1.5110701323579485	1.5110701323579485	1.5110701323579485	1.5110701323579485
0.255	1.5116706210243396	1.5116706210243396	1.5116706210243396	1.5116706210243396
0.25525	1.5122734952652386	1.5122734952652386	1.5122734952652386	1.5122734952652386
0.2555	1.5128787605523768	1.5128787605523768	1.5128787605523768	1.5128787605523768
0.25575	1.5134864223713158	1.5134864223713158	1.5134864223713158	1.5134864223713158
0.256	1.5140964862438115	1.5140964862438115	1.5140964862438115	1.5140964862438115
0.25625	1.5147089577316377	1.5147089577316377	1.5147089577316377	1.5147089577316377
0.2565	1.515323842413747	1.515323842413747	1.515323842413747	1.515323842413747
0.25675	1.5159411459189989	1.5159411459189989	1.5159411459189989	1.5159411459189989
0.257	1.5165608738979104	1.5165608738979104	1.5165608738979104	1.5165608738979104
0.25725	1.5171830320311546	1.5171830320311546	1.5171830320311546	1.5171830320311546
0.2575	1.5178076260477267	1.5178076260477267	1.5178076260477267	1.5178076260477267
0.25775	1.518434661688563	1.518434661688563	1.518434661688563	1.518434661688563
0.258	1.5190641447414868	1.5190641447414868	1.5190641447414868	1.5190641447414868
0.25825	1.5196960810312503	1.5196960810312503	1.5196960810312503	1.5196960810312503
0.2585	1.5203304763988146	1.5203304763988146	1.5203304763988146	1.5203304763988146
0.25875	1.5209673367367553	1.5209673367367553	1.5209673367367553	1.5209673367367553
0.259	1.5216066679617133	1.5216066679617133	1.5216066679617133	1.5216066679617133
0.25925	1.5222484760212038	1.5222484760212038	1.5222484760212038	1.5222484760212038
0.2595	1.5228927669115577	1.5228927669115577	1.5228927669115577	1.5228927669115577
0.25975	1.5235395466434165	1.5235395466434165	1.5235395466434165	1.5235395466434165
0.26	1.5241888212742807	1.5241888212742807	1.5241888212742807	1.5241888212742807
0.26025	1.5248405968986622	1.5248405968986622	1.5248405968986622	1.5248405968986622
0.2605	1.5254948796307652	1.5254948796307652	1.5254948796307652	1.5254948796307652
0.26075	1.5261516756336009	1.5261516756336009	1.5261516756336009	1.5261516756336009
0.261	1.526810991104701	1.526810991104701	1.526810991104701	1.526810991104701
0.26125	1.5274728322624633	1.5274728322624633	1.5274728322624633	1.5274728322624633
0.2615	1.5281372053748181	1.5281372053748181	1.5281372053748181	1.5281372053748181
0.26175	1.5288041167411788	1.5288041167411788	1.5288041167411788	1.5288041167411788
0.262	1.529473572689934	1.529473572689934	1.529473572689934	1.529473572689934
0.26225	1.5301455795967338	1.5301455795967338	1.5301455795967338	1.5301455795967338
0.2625	1.530820143858196	1.530820143858196	1.530820143858196	1.530820143858196
0.26275	1.5314972719239082	1.5314972719239082	1.5314972719239082	1.5314972719239082
0.263	1.5321769702651202	1.5321769702651202	1.5321769702651202	1.5321769702651202
0.26325	1.5328592453927075	1.5328592453927075	1.5328592453927075	1.5328592453927075
0.2635	1.533544103861476	1.533544103861476	1.533544103861476	1.533544103861476
0.26375	1.5342315522501755	1.5342315522501755	1.5342315522501755	1.5342315522501755
0.264	1.534921597184173	1.534921597184173	1.534921597184173	1.534921597184173
0.26425	1.5356142453247579	1.5356142453247579	1.5356142453247579	1.5356142453247579
0.2645	1.536309503360718	1.536309503360718	1.536309503360718	1.536309503360718
0.26475	1.5370073780287603	1.5370073780287603	1.5370073780287603	1.5370073780287603
0.265	1.5377078761022536	1.5377078761022536	1.5377078761022536	1.5377078761022536
0.26525	1.5384110043818886	1.5384110043818886	1.5384110043818886	1.5384110043818886
0.2655	1.5391167697166932	1.5391167697166932	1.5391167697166932	1.5391167697166932
0.26575	1.5398251789869855	1.5398251789869855	1.5398251789869855	1.5398251789869855
0.266	1.5405362391155322	1.5405362391155322	1.5405362391155322	1.5405362391155322
0.26625	1.541249957060188	1.541249957060188	1.541249957060188	1.541249957060188
0.2665	1.5419663398137147	1.5419663398137147	1.5419663398137147	1.5419663398137147
0.26675	1.5426853944204124	1.5426853944204124	1.5426853944204124	1.5426853944204124
0.267	1.5434071279481556	1.5434071279481556	1.5434071279481556	1.5434071279481556
0.26725	1.5441315475035513	1.5441315475035513	1.5441315475035513	1.5441315475035513
0.2675	1.544858660252989	1.544858660252989	1.544858660252989	1.544858660252989
0.26775	1.5455884733772156	1.5455884733772156	1.5455884733772156	1.5455884733772156
0.268	1.5463209941024798	1.5463209941024798	1.5463209941024798	1.5463209941024798
0.26825	1.5470562297085833	1.5470562297085833	1.5470562297085833	1.5470562297085833
0.2685	1.547794187498402	1.547794187498402	1.547794187498402	1.547794187498402
0.26875	1.54853487481878	1.54853487481878	1.54853487481878	1.54853487481878
0.269	1.549278299065497	1.549278299065497	1.549278299065497	1.549278299065497
0.26925	1.5500244676621728	1.5500244676621728	1.5500244676621728	1.5500244676621728
0.2695	1.55077338807905	1.55077338807905	1.55077338807905	1.55077338807905
0.26975	1.5515250678266566	1.5515250678266566	1.5515250678266566	1.5515250678266566
0.27	1.5522795144560189	1.5522795144560189	1.5522795144560189	1.5522795144560189
0.27025	1.5530367355607093	1.5530367355607093	1.5530367355607093	1.5530367355607093
0.2705	1.553796738766436	1.553796738766436	1.553796738766436	1.553796738766436
0.27075	1.554559531754713	1.554559531754713	1.554559531754713	1.554559531754713
0.271	1.5553251222411046	1.5553251222411046	1.5553251222411046	1.5553251222411046
0.27125	1.5560935179750424	1.5560935179750424	1.5560935179750424	1.5560935179750424
0.2715	1.5568647267667048	1.5568647267667048	1.5568647267667048	1.5568647267667048
0.27175	1.557638756449374	1.557638756449374	1.557638756449374	1.557638756449374
0.272	1.5584156149072386	1.5584156149072386	1.5584156149072386	1.5584156149072386
0.27225	1.5591953100727078	1.5591953100727078	1.5591953100727078	1.5591953100727078
0.2725	1.5599778499041244	1.5599778499041244	1.5599778499041244	1.5599778499041244
0.27275	1.5607632424221716	1.5607632424221716	1.5607632424221716	1.5607632424221716
0.273	1.5615514956831675	1.5615514956831675	1.5615514956831675	1.5615514956831675
0.27325	1.562342617773697	1.562342617773697	1.562342617773697	1.562342617773697
0.2735	1.5631366168482717	1.5631366168482717	1.5631366168482717	1.5631366168482717
0.27375	1.5639335010862188	1.5639335010862188	1.5639335010862188	1.5639335010862188
0.274	1.564733278712654	1.564733278712654	1.564733278712654	1.564733278712654
0.27425	1.5655359580128776	1.5655359580128776	1.5655359580128776	1.5655359580128776
0.2745	1.5663415472917048	1.5663415472917048	1.5663415472917048	1.5663415472917048
0.27475	1.5671500549205888	1.5671500549205888	1.5671500549205888	1.5671500549205888
0.275	1.567961489306236	1.567961489306236	1.567961489306236	1.567961489306236
0.27525	1.5687758588956637	1.5687758588956637	1.5687758588956637	1.5687758588956637
0.2755	1.5695931721932672	1.5695931721932672	1.5695931721932672	1.5695931721932672
0.27575	1.5704134377345331	1.5704134377345331	1.5704134377345331	1.5704134377345331
0.276	1.57123666411097	1.57123666411097	1.57123666411097	1.57123666411097
0.27625	1.572062859965535	1.572062859965535	1.572062859965535	1.572062859965535
0.2765	1.5728920339654857	1.5728920339654857	1.5728920339654857	1.5728920339654857
0.27675	1.573724194846538	1.573724194846538	1.573724194846538	1.573724194846538
0.277	1.5745593513838678	1.5745593513838678	1.5745593513838678	1.5745593513838678
0.27725	1.5753975123866795	1.5753975123866795	1.5753975123866795	1.5753975123866795
0.2775	1.5762386867402924	1.5762386867402924	1.5762386867402924	1.5762386867402924
0.27775	1.577082883345733	1.577082883345733	1.577082883345733	1.577082883345733
0.278	1.5779301111652186	1.5779301111652186	1.5779301111652186	1.5779301111652186
0.27825	1.5787803792228785	1.5787803792228785	1.5787803792228785	1.5787803792228785
0.2785	1.5796336965630253	1.5796336965630253	1.5796336965630253	1.5796336965630253
0.27875	1.5804900722980895	1.5804900722980895	1.5804900722980895	1.5804900722980895
0.279	1.581349515583168	1.581349515583168	1.581349515583168	1.581349515583168
0.27925	1.5822120356174108	1.5822120356174108	1.5822120356174108	1.5822120356174108
0.2795	1.5830776416636878	1.5830776416636878	1.5830776416636878	1.5830776416636878
0.27975	1.583946343017316	1.583946343017316	1.583946343017316	1.583946343017316
0.28	1.5848181490268523	1.5848181490268523	1.5848181490268523	1.5848181490268523
0.28025	1.5856930691008904	1.5856930691008904	1.5856930691008904	1.5856930691008904
0.2805	1.5865711126858422	1.5865711126858422	1.5865711126858422	1.5865711126858422
0.28075	1.5874522892845329	1.5874522892845329	1.5874522892845329	1.5874522892845329
0.281	1.5883366084522492	1.5883366084522492	1.5883366084522492	1.5883366084522492
0.28125	1.5892240797903714	1.5892240797903714	1.5892240797903714	1.5892240797903714
0.2815	1.590114712949744	1.590114712949744	1.590114712949744	1.590114712949744
0.28175	1.591008517637793	1.591008517637793	1.591008517637793	1.591008517637793
0.282	1.5919055036135532	1.5919055036135532	1.5919055036135532	1.5919055036135532
0.28225	1.5928056806840838	1.5928056806840838	1.5928056806840838	1.5928056806840838
0.2825	1.5937090587064398	1.5937090587064398	1.5937090587064398	1.5937090587064398
0.28275	1.5946156476046325	1.5946156476046325	1.5946156476046325	1.5946156476046325
0.283	1.5955254573348272	1.5955254573348272	1.5955254573348272	1.5955254573348272
0.28325	1.5964384979145705	1.5964384979145705	1.5964384979145705	1.5964384979145705
0.2835	1.5973547794270235	1.5973547794270235	1.5973547794270235	1.5973547794270235
0.28375	1.5982743119875864	1.5982743119875864	1.5982743119875864	1.5982743119875864
0.284	1.5991971057794414	1.5991971057794414	1.5991971057794414	1.5991971057794414
0.28425	1.6001231710376147	1.6001231710376147	1.6001231710376147	1.6001231710376147
0.2845	1.6010525180461677	1.6010525180461677	1.6010525180461677	1.6010525180461677
0.28475	1.6019851571544688	1.6019851571544688	1.6019851571544688	1.6019851571544688
0.285	1.6029210987518197	1.6029210987518197	1.6029210987518197	1.6029210987518197
0.28525	1.6038603532923108	1.6038603532923108	1.6038603532923108	1.6038603532923108
0.2855	1.6048029312924643	1.6048029312924643	1.6048029312924643	1.6048029312924643
0.28575	1.6057488433026217	1.6057488433026217	1.6057488433026217	1.6057488433026217
0.286	1.6066980999561629	1.6066980999561629	1.6066980999561629	1.6066980999561629
0.28625	1.607650711924458	1.607650711924458	1.607650711924458	1.607650711924458
0.2865	1.6086066899339957	1.6086066899339957	1.6086066899339957	1.6086066899339957
0.28675	1.6095660447875713	1.6095660447875713	1.6095660447875713	1.6095660447875713
0.287	1.6105287873265215	1.6105287873265215	1.6105287873265215	1.6105287873265215
0.28725	1.61149492845305	1.61149492845305	1.61149492845305	1.61149492845305
0.2875	1.6124644791353289	1.6124644791353289	1.6124644791353289	1.6124644791353289
0.28775	1.6134374503944533	1.6134374503944533	1.6134374503944533	1.6134374503944533
0.288	1.6144138533095087	1.6144138533095087	1.6144138533095087	1.6144138533095087
0.28825	1.6153936990203002	1.6153936990203002	1.6153936990203002	1.6153936990203002
0.2885	1.6163769987205738	1.6163769987205738	1.6163769987205738	1.6163769987205738
0.28875	1.6173637636798033	1.6173637636798033	1.6173637636798033	1.6173637636798033
0.289	1.6183540052042575	1.6183540052042575	1.6183540052042575	1.6183540052042575
0.28925	1.6180052966662077	1.6180052966662077	1.6180052966662077	1.6180052966662077
0.2895	1.617597604832049	1.617597604832049	1.617597604832049	1.617597604832049
0.28975	1.6171909580800201	1.6171909580800201	1.6171909580800201	1.6171909580800201
0.29	1.6167853568140886	1.6167853568140886	1.6167853568140886	1.6167853568140886
0.29025	1.616380801442223	1.616380801442223	1.616380801442223	1.616380801442223
0.2905	1.6159772923821487	1.6159772923821487	1.6159772923821487	1.6159772923821487
0.29075	1.615574830065502	1.615574830065502	1.615574830065502	1.615574830065502
0.291	1.6151734149227526	1.6151734149227526	1.6151734149227526	1.6151734149227526
0.29125	1.6147730474038184	1.6147730474038184	1.6147730474038184	1.6147730474038184
0.2915	1.6143737279647707	1.6143737279647707	1.6143737279647707	1.6143737279647707
0.29175	1.613975457063679	1.613975457063679	1.613975457063679	1.613975457063679
0.292	1.613578235179607	1.613578235179607	1.613578235179607	1.613578235179607
0.29225	1.6131820627904396	1.6131820627904396	1.6131820627904396	1.6131820627904396
0.2925	1.6127869403857413	1.6127869403857413	1.6127869403857413	1.6127869403857413
0.29275	1.612392868469313	1.612392868469313	1.612392868469313	1.612392868469313
0.293	1.6119998475461463	1.6119998475461463	1.6119998475461463	1.6119998475461463
0.29325	1.6116078781348644	1.6116078781348644	1.6116078781348644	1.6116078781348644
0.2935	1.611216960763565	1.611216960763565	1.611216960763565	1.611216960763565
0.29375	1.6108270959633106	1.6108270959633106	1.6108270959633106	1.6108270959633106
0.294	1.6104382842838973	1.6104382842838973	1.6104382842838973	1.6104382842838973
0.29425	1.610050526276498	1.610050526276498	1.610050526276498	1.610050526276498
0.2945	1.6096638224989908	1.6096638224989908	1.6096638224989908	1.6096638224989908
0.29475	1.609278173530516	1.609278173530516	1.609278173530516	1.609278173530516
0.295	1.608893579943326	1.608893579943326	1.608893579943326	1.608893579943326
0.29525	1.6085100423293495	1.6085100423293495	1.6085100423293495	1.6085100423293495
0.2955	1.6081275612911263	1.6081275612911263	1.6081275612911263	1.6081275612911263
0.29575	1.6077461374251112	1.6077461374251112	1.6077461374251112	1.6077461374251112
0.296	1.6073657713548695	1.6073657713548695	1.6073657713548695	1.6073657713548695
0.29625	1.6069864637031783	1.6069864637031783	1.6069864637031783	1.6069864637031783
0.2965	1.6066082150996928	1.6066082150996928	1.6066082150996928	1.6066082150996928
0.29675	1.6062310261932917	1.6062310261932917	1.6062310261932917	1.6062310261932917
0.297	1.6058548976267848	1.6058548976267848	1.6058548976267848	1.6058548976267848
0.29725	1.6054798300641568	1.6054798300641568	1.6054798300641568	1.6054798300641568
0.2975	1.6051058241766438	1.6051058241766438	1.6051058241766438	1.6051058241766438
0.29775	1.6047328806345174	1.6047328806345174	1.6047328806345174	1.6047328806345174
0.298	1.6043610001305677	1.6043610001305677	1.6043610001305677	1.6043610001305677
0.29825	1.6039901833587689	1.6039901833587689	1.6039901833587689	1.6039901833587689
0.2985	1.6036204310185922	1.6036204310185922	1.6036204310185922	1.6036204310185922
0.29875	1.6032517438282874	1.6032517438282874	1.6032517438282874	1.6032517438282874
0.299	1.6028841225045645	1.6028841225045645	1.6028841225045645	1.6028841225045645
0.29925	1.6025175677803647	1.6025175677803647	1.6025175677803647	1.6025175677803647
0.2995	1.6021520803974352	1.6021520803974352	1.6021520803974352	1.6021520803974352
0.29975	1.6017876610954134	1.6017876610954134	1.6017876610954134	1.6017876610954134
0.3	1.6014243106381494	1.6014243106381494	1.6014243106381494	1.6014243106381494
0.30025	1.6010620297912777	1.6010620297912777	1.6010620297912777	1.6010620297912777
0.3005	1.6007008193230132	1.6007008193230132	1.6007008193230132	1.6007008193230132
0.30075	1.6003406800218656	1.6003406800218656	1.6003406800218656	1.6003406800218656
0.301	1.5999816126763917	1.5999816126763917	1.5999816126763917	1.5999816126763917
0.30125	1.5996236180880434	1.5996236180880434	1.5996236180880434	1.5996236180880434
0.3015	1.599266697067467	1.599266697067467	1.599266697067467	1.599266697067467
